Generacja,Procesor - zu¿ycie,Procesor - zu¿ycie œrednie,Pamiêæ - zu¿ycie,Pamiêæ - zu¿ycie œrednie
1,25.0,25.0,94.4
2,0.0,12.5,94.4
3,8.35,11.116666666666667,94.5
4,0.0,8.3375,94.4
5,18.174999999999997,10.305,94.4
6,21.4375,12.160416666666668,94.4
7,11.325,12.04107142857143,94.4
8,16.975,12.657812500000002,94.5
9,7.15,12.045833333333336,94.5
10,10.4375,11.885000000000002,94.5
